gene_id,true_log2_fold_change,is_differential
gene_11884,0.0,False
gene_11885,0.0,False
gene_11886,0.0,False
gene_11887,0.0,False
gene_11888,0.0,False
gene_11889,0.0,False
gene_11890,0.0,False
gene_11891,0.0,False
gene_11892,0.0,False
gene_11893,0.0,False
gene_11894,0.0,False
gene_11895,0.0,False
gene_11896,0.0,False
gene_11897,0.0,False
gene_11898,0.0,False
gene_11899,0.0,False
gene_11900,0.0,False
gene_11901,0.0,False
gene_11902,0.0,False
gene_11903,0.0,False
gene_11904,0.0,False
gene_11905,0.0,False
gene_11906,0.0,False
gene_11907,0.0,False
gene_11908,0.0,False
gene_11909,0.0,False
gene_11910,0.0,False
gene_11911,0.0,False
gene_11912,0.0,False
gene_11913,0.0,False
gene_11914,0.0,False
gene_11915,0.0,False
gene_11916,0.0,False
gene_11917,0.0,False
gene_11918,0.0,False
gene_11919,0.0,False
gene_11920,0.0,False
gene_11921,0.0,False
gene_11922,0.0,False
gene_11923,0.0,False
gene_11924,0.0,False
gene_11925,-1.7689397764946968,True
gene_11926,0.0,False
gene_11927,0.0,False
gene_11928,-2.1394695860268564,True
gene_11929,0.0,False
gene_11930,0.0,False
gene_11931,0.0,False
gene_11932,0.0,False
gene_11933,0.0,False
gene_11934,0.0,False
gene_11935,0.0,False
gene_11936,0.0,False
gene_11937,0.0,False
gene_11938,0.0,False
gene_11939,0.0,False
gene_11940,0.0,False
gene_11941,0.0,False
gene_11942,0.0,False
gene_11943,0.0,False
gene_11944,0.0,False
gene_11945,0.0,False
gene_11946,0.0,False
gene_11947,0.0,False
gene_11948,0.0,False
gene_11949,0.0,False
gene_11950,1.3111095978199734,True
gene_11951,0.0,False
gene_11952,0.0,False
gene_11953,0.0,False
gene_11954,0.0,False
gene_11955,0.0,False
gene_11956,0.0,False
gene_11957,0.0,False
gene_11958,0.0,False
gene_11959,0.0,False
gene_11960,0.0,False
gene_11961,0.0,False
gene_11962,0.0,False
gene_11963,0.0,False
gene_11964,0.0,False
gene_11965,0.0,False
gene_11966,0.0,False
gene_11967,0.0,False
gene_11968,0.0,False
gene_11969,0.0,False
gene_11970,0.0,False
gene_11971,0.0,False
gene_11972,0.0,False
gene_11973,0.0,False
gene_11974,0.0,False
gene_11975,0.0,False
gene_11976,0.0,False
gene_11977,0.0,False
gene_11978,0.0,False
gene_11979,0.0,False
gene_11980,-1.5932212266934458,True
gene_11981,0.0,False
gene_11982,0.0,False
gene_11983,0.0,False
gene_11984,0.0,False
gene_11985,0.0,False
gene_11986,0.0,False
gene_11987,0.0,False
gene_11988,0.0,False
gene_11989,0.0,False
gene_11990,0.0,False
gene_11991,0.0,False
gene_11992,0.0,False
gene_11993,0.0,False
gene_11994,0.0,False
gene_11995,0.0,False
gene_11996,1.2961776073340965,True
gene_11997,0.0,False
gene_11998,0.0,False
gene_11999,0.0,False
gene_12000,0.0,False
gene_12001,0.0,False
gene_12002,0.0,False
gene_12003,0.0,False
gene_12004,0.0,False
gene_12005,0.0,False
gene_12006,0.0,False
gene_12007,0.0,False
gene_12008,0.0,False
gene_12009,0.0,False
gene_12010,0.0,False
gene_12011,0.0,False
gene_12012,0.0,False
gene_12013,0.0,False
gene_12014,0.0,False
gene_12015,0.0,False
gene_12016,0.0,False
gene_12017,0.0,False
gene_12018,0.0,False
gene_12019,0.0,False
gene_12020,0.0,False
gene_12021,0.0,False
gene_12022,0.0,False
gene_12023,0.0,False
gene_12024,0.0,False
gene_12025,0.0,False
gene_12026,0.0,False
gene_12027,0.0,False
gene_12028,0.0,False
gene_12029,0.0,False
gene_12030,0.0,False
gene_12031,0.0,False
gene_12032,0.0,False
gene_12033,0.0,False
gene_12034,0.0,False
gene_12035,0.0,False
gene_12036,0.0,False
gene_12037,0.0,False
gene_12038,0.0,False
gene_12039,0.0,False
gene_12040,0.0,False
gene_12041,0.0,False
gene_12042,0.0,False
gene_12043,0.0,False
gene_12044,0.0,False
gene_12045,0.0,False
gene_12046,0.0,False
gene_12047,0.0,False
gene_12048,0.0,False
gene_12049,0.0,False
gene_12050,0.0,False
gene_12051,0.0,False
gene_12052,0.0,False
gene_12053,0.0,False
gene_12054,0.0,False
gene_12055,0.0,False
gene_12056,0.0,False
gene_12057,0.0,False
gene_12058,0.0,False
gene_12059,0.0,False
gene_12060,0.0,False
gene_12061,0.0,False
gene_12062,0.0,False
gene_12063,0.0,False
gene_12064,0.0,False
gene_12065,0.0,False
gene_12066,0.0,False
gene_12067,0.0,False
gene_12068,0.0,False
gene_12069,0.0,False
gene_12070,0.0,False
gene_12071,0.0,False
gene_12072,0.0,False
gene_12073,0.0,False
gene_12074,0.0,False
gene_12075,0.0,False
gene_12076,0.0,False
gene_12077,0.0,False
gene_12078,0.0,False
gene_12079,0.0,False
gene_12080,0.0,False
gene_12081,0.0,False
gene_12082,0.0,False
gene_12083,0.0,False
gene_12084,1.8076248275199691,True
gene_12085,0.0,False
gene_12086,0.0,False
gene_12087,0.0,False
gene_12088,0.0,False
gene_12089,0.0,False
gene_12090,0.0,False
gene_12091,0.0,False
gene_12092,0.0,False
gene_12093,0.0,False
gene_12094,0.0,False
gene_12095,0.0,False
gene_12096,0.0,False
gene_12097,0.0,False
gene_12098,0.0,False
gene_12099,0.0,False
gene_12100,0.0,False
gene_12101,0.0,False
gene_12102,0.0,False
gene_12103,0.0,False
gene_12104,0.0,False
gene_12105,0.0,False
gene_12106,0.0,False
gene_12107,0.0,False
gene_12108,0.0,False
gene_12109,0.0,False
gene_12110,0.0,False
gene_12111,0.0,False
gene_12112,0.0,False
gene_12113,0.0,False
gene_12114,0.0,False
gene_12115,0.0,False
gene_12116,0.0,False
gene_12117,0.0,False
gene_12118,0.0,False
gene_12119,0.0,False
gene_12120,0.0,False
gene_12121,0.0,False
gene_12122,0.0,False
gene_12123,0.0,False
gene_12124,0.0,False
gene_12125,0.0,False
gene_12126,0.0,False
gene_12127,0.0,False
gene_12128,0.0,False
gene_12129,0.0,False
gene_12130,0.0,False
gene_12131,0.0,False
gene_12132,0.0,False
gene_12133,0.0,False
gene_12134,0.0,False
gene_12135,0.0,False
gene_12136,0.0,False
gene_12137,0.0,False
gene_12138,0.0,False
gene_12139,0.0,False
gene_12140,0.0,False
gene_12141,0.0,False
gene_12142,0.0,False
gene_12143,0.0,False
gene_12144,0.0,False
gene_12145,0.0,False
gene_12146,-1.8528263825224482,True
gene_12147,0.0,False
gene_12148,0.0,False
gene_12149,0.0,False
gene_12150,0.0,False
gene_12151,0.0,False
gene_12152,0.0,False
gene_12153,0.0,False
gene_12154,0.0,False
gene_12155,0.0,False
gene_12156,0.0,False
gene_12157,0.0,False
gene_12158,0.0,False
gene_12159,1.4563892463954933,True
gene_12160,0.0,False
gene_12161,0.0,False
gene_12162,0.0,False
gene_12163,0.0,False
gene_12164,0.0,False
gene_12165,0.0,False
gene_12166,0.0,False
gene_12167,0.0,False
gene_12168,0.0,False
gene_12169,0.0,False
gene_12170,0.0,False
gene_12171,1.4244876597402025,True
gene_12172,0.0,False
gene_12173,0.0,False
gene_12174,0.0,False
gene_12175,0.0,False
gene_12176,0.0,False
gene_12177,0.0,False
gene_12178,0.0,False
gene_12179,0.0,False
gene_12180,0.0,False
gene_12181,0.0,False
gene_12182,0.0,False
gene_12183,0.0,False
gene_12184,0.0,False
gene_12185,0.0,False
gene_12186,0.0,False
gene_12187,0.0,False
gene_12188,0.0,False
gene_12189,0.0,False
gene_12190,0.0,False
gene_12191,0.0,False
gene_12192,0.0,False
gene_12193,2.180173502210878,True
gene_12194,0.0,False
gene_12195,0.0,False
gene_12196,0.0,False
gene_12197,0.0,False
gene_12198,0.0,False
gene_12199,0.0,False
gene_12200,0.0,False
gene_12201,0.0,False
gene_12202,0.0,False
gene_12203,0.0,False
gene_12204,0.0,False
gene_12205,0.0,False
gene_12206,0.0,False
gene_12207,0.0,False
gene_12208,0.0,False
gene_12209,0.0,False
gene_12210,0.0,False
gene_12211,0.0,False
gene_12212,2.061698025448627,True
gene_12213,0.0,False
gene_12214,0.0,False
gene_12215,0.0,False
gene_12216,0.0,False
gene_12217,0.0,False
gene_12218,1.8310564140609333,True
gene_12219,0.0,False
gene_12220,0.0,False
gene_12221,0.0,False
gene_12222,0.0,False
gene_12223,0.0,False
gene_12224,0.0,False
gene_12225,0.0,False
gene_12226,0.0,False
gene_12227,0.0,False
gene_12228,0.0,False
gene_12229,0.0,False
gene_12230,0.0,False
gene_12231,0.0,False
gene_12232,0.0,False
gene_12233,0.0,False
gene_12234,0.0,False
gene_12235,0.0,False
gene_12236,0.0,False
gene_12237,0.0,False
gene_12238,0.0,False
gene_12239,0.0,False
gene_12240,0.0,False
gene_12241,0.0,False
gene_12242,0.0,False
gene_12243,0.0,False
gene_12244,0.0,False
gene_12245,0.0,False
gene_12246,0.0,False
gene_12247,0.0,False
gene_12248,0.0,False
gene_12249,0.0,False
gene_12250,0.0,False
gene_12251,2.0229770802707994,True
gene_12252,0.0,False
gene_12253,-1.323115614287072,True
gene_12254,0.0,False
gene_12255,0.0,False
gene_12256,0.0,False
gene_12257,0.0,False
gene_12258,0.0,False
gene_12259,0.0,False
gene_12260,0.0,False
gene_12261,0.0,False
gene_12262,0.0,False
gene_12263,0.0,False
gene_12264,0.0,False
gene_12265,-1.926853155171707,True
gene_12266,0.0,False
gene_12267,0.0,False
gene_12268,0.0,False
gene_12269,0.0,False
gene_12270,0.0,False
gene_12271,0.0,False
gene_12272,0.0,False
gene_12273,0.0,False
gene_12274,0.0,False
gene_12275,0.0,False
gene_12276,0.0,False
gene_12277,0.0,False
gene_12278,1.5046579690600175,True
gene_12279,0.0,False
gene_12280,0.0,False
gene_12281,0.0,False
gene_12282,0.0,False
gene_12283,0.0,False
gene_12284,0.0,False
gene_12285,0.0,False
gene_12286,0.0,False
gene_12287,0.0,False
gene_12288,0.0,False
gene_12289,0.0,False
gene_12290,0.0,False
gene_12291,0.0,False
gene_12292,0.0,False
gene_12293,0.0,False
gene_12294,0.0,False
gene_12295,0.0,False
gene_12296,0.0,False
gene_12297,0.0,False
gene_12298,0.0,False
gene_12299,0.0,False
gene_12300,0.0,False
gene_12301,0.0,False
gene_12302,0.0,False
gene_12303,0.0,False
gene_12304,0.0,False
gene_12305,0.0,False
gene_12306,0.0,False
gene_12307,0.0,False
gene_12308,0.0,False
gene_12309,0.0,False
gene_12310,0.0,False
gene_12311,0.0,False
gene_12312,0.0,False
gene_12313,0.0,False
gene_12314,0.0,False
gene_12315,0.0,False
gene_12316,0.0,False
gene_12317,0.0,False
gene_12318,0.0,False
gene_12319,0.0,False
gene_12320,0.0,False
gene_12321,0.0,False
gene_12322,0.0,False
gene_12323,0.0,False
gene_12324,0.0,False
gene_12325,0.0,False
gene_12326,0.0,False
gene_12327,0.0,False
gene_12328,0.0,False
gene_12329,0.0,False
gene_12330,0.0,False
gene_12331,0.0,False
gene_12332,0.0,False
gene_12333,0.0,False
gene_12334,0.0,False
gene_12335,0.0,False
gene_12336,0.0,False
gene_12337,0.0,False
gene_12338,0.0,False
gene_12339,0.0,False
gene_12340,0.0,False
gene_12341,0.0,False
gene_12342,0.0,False
gene_12343,0.0,False
gene_12344,0.0,False
gene_12345,0.0,False
gene_12346,0.0,False
gene_12347,0.0,False
gene_12348,0.0,False
gene_12349,0.0,False
gene_12350,0.0,False
gene_12351,0.0,False
gene_12352,0.0,False
gene_12353,0.0,False
gene_12354,0.0,False
gene_12355,0.0,False
gene_12356,0.0,False
gene_12357,0.0,False
gene_12358,0.0,False
gene_12359,0.0,False
gene_12360,0.0,False
gene_12361,-1.4654385921585422,True
gene_12362,1.954998494529105,True
gene_12363,0.0,False
gene_12364,0.0,False
gene_12365,0.0,False
gene_12366,0.0,False
gene_12367,0.0,False
gene_12368,0.0,False
gene_12369,0.0,False
gene_12370,0.0,False
gene_12371,0.0,False
gene_12372,0.0,False
gene_12373,0.0,False
gene_12374,0.0,False
gene_12375,0.0,False
gene_12376,0.0,False
gene_12377,0.0,False
gene_12378,0.0,False
gene_12379,0.0,False
gene_12380,0.0,False
gene_12381,0.0,False
gene_12382,0.0,False
gene_12383,0.0,False
gene_12384,0.0,False
gene_12385,0.0,False
gene_12386,0.0,False
gene_12387,0.0,False
gene_12388,0.0,False
gene_12389,0.0,False
gene_12390,0.0,False
gene_12391,0.0,False
gene_12392,0.0,False
gene_12393,0.0,False
gene_12394,0.0,False
gene_12395,0.0,False
gene_12396,0.0,False
gene_12397,0.0,False
gene_12398,-1.443745461486459,True
gene_12399,0.0,False
gene_12400,0.0,False
gene_12401,0.0,False
gene_12402,0.0,False
gene_12403,0.0,False
gene_12404,0.0,False
gene_12405,0.0,False
gene_12406,0.0,False
gene_12407,0.0,False
gene_12408,0.0,False
gene_12409,0.0,False
gene_12410,0.0,False
gene_12411,0.0,False
gene_12412,0.0,False
gene_12413,0.0,False
gene_12414,0.0,False
gene_12415,1.2181764004731335,True
gene_12416,0.0,False
gene_12417,0.0,False
gene_12418,0.0,False
gene_12419,0.0,False
gene_12420,0.0,False
gene_12421,0.0,False
gene_12422,0.0,False
gene_12423,0.0,False
gene_12424,0.0,False
gene_12425,0.0,False
gene_12426,0.0,False
gene_12427,0.0,False
gene_12428,1.993413983468987,True
gene_12429,0.0,False
gene_12430,0.0,False
gene_12431,0.0,False
gene_12432,0.0,False
gene_12433,0.0,False
gene_12434,0.0,False
gene_12435,0.0,False
gene_12436,0.0,False
gene_12437,0.0,False
gene_12438,0.0,False
gene_12439,0.0,False
gene_12440,0.0,False
gene_12441,0.0,False
gene_12442,0.0,False
gene_12443,0.0,False
gene_12444,0.0,False
gene_12445,0.0,False
gene_12446,0.0,False
gene_12447,1.5141441463422554,True
gene_12448,0.0,False
gene_12449,0.0,False
gene_12450,0.0,False
gene_12451,0.0,False
gene_12452,0.0,False
gene_12453,0.0,False
gene_12454,0.0,False
gene_12455,0.0,False
gene_12456,0.0,False
gene_12457,0.0,False
gene_12458,0.0,False
gene_12459,0.0,False
gene_12460,0.0,False
gene_12461,1.2186391834904644,True
gene_12462,0.0,False
gene_12463,0.0,False
gene_12464,0.0,False
gene_12465,0.0,False
gene_12466,0.0,False
gene_12467,0.0,False
gene_12468,0.0,False
gene_12469,0.0,False
gene_12470,0.0,False
gene_12471,0.0,False
gene_12472,0.0,False
gene_12473,0.0,False
gene_12474,0.0,False
gene_12475,0.0,False
gene_12476,0.0,False
gene_12477,0.0,False
gene_12478,0.0,False
gene_12479,0.0,False
gene_12480,1.6773065659424429,True
gene_12481,0.0,False
gene_12482,0.0,False
gene_12483,0.0,False
gene_12484,0.0,False
gene_12485,0.0,False
gene_12486,0.0,False
gene_12487,0.0,False
gene_12488,0.0,False
gene_12489,0.0,False
gene_12490,0.0,False
gene_12491,0.0,False
gene_12492,0.0,False
gene_12493,0.0,False
gene_12494,0.0,False
gene_12495,0.0,False
gene_12496,0.0,False
gene_12497,0.0,False
gene_12498,0.0,False
gene_12499,0.0,False
gene_12500,0.0,False
gene_12501,0.0,False
gene_12502,0.0,False
gene_12503,0.0,False
gene_12504,0.0,False
gene_12505,0.0,False
gene_12506,0.0,False
gene_12507,0.0,False
gene_12508,0.0,False
gene_12509,0.0,False
gene_12510,0.0,False
gene_12511,0.0,False
gene_12512,0.0,False
gene_12513,0.0,False
gene_12514,0.0,False
gene_12515,0.0,False
gene_12516,0.0,False
gene_12517,0.0,False
gene_12518,-1.853507578922459,True
gene_12519,0.0,False
gene_12520,0.0,False
gene_12521,0.0,False
gene_12522,0.0,False
gene_12523,0.0,False
gene_12524,0.0,False
gene_12525,0.0,False
gene_12526,0.0,False
gene_12527,0.0,False
gene_12528,0.0,False
gene_12529,0.0,False
gene_12530,0.0,False
gene_12531,0.0,False
gene_12532,0.0,False
gene_12533,-1.5565739878436617,True
gene_12534,0.0,False
gene_12535,0.0,False
gene_12536,0.0,False
gene_12537,0.0,False
gene_12538,0.0,False
gene_12539,0.0,False
gene_12540,0.0,False
gene_12541,0.0,False
gene_12542,0.0,False
gene_12543,0.0,False
gene_12544,0.0,False
gene_12545,0.0,False
gene_12546,0.0,False
gene_12547,0.0,False
gene_12548,0.0,False
gene_12549,0.0,False
gene_12550,0.0,False
gene_12551,0.0,False
gene_12552,0.0,False
gene_12553,0.0,False
gene_12554,0.0,False
gene_12555,0.0,False
gene_12556,0.0,False
gene_12557,0.0,False
gene_12558,0.0,False
gene_12559,0.0,False
gene_12560,0.0,False
gene_12561,0.0,False
gene_12562,0.0,False
gene_12563,0.0,False
gene_12564,0.0,False
gene_12565,0.0,False
gene_12566,0.0,False
gene_12567,0.0,False
gene_12568,0.0,False
gene_12569,0.0,False
gene_12570,0.0,False
gene_12571,0.0,False
gene_12572,0.0,False
gene_12573,0.0,False
gene_12574,0.0,False
gene_12575,0.0,False
gene_12576,0.0,False
gene_12577,0.0,False
gene_12578,0.0,False
gene_12579,0.0,False
gene_12580,0.0,False
gene_12581,0.0,False
gene_12582,0.0,False
gene_12583,0.0,False
gene_12584,0.0,False
gene_12585,0.0,False
gene_12586,0.0,False
gene_12587,0.0,False
gene_12588,0.0,False
gene_12589,0.0,False
gene_12590,0.0,False
gene_12591,0.0,False
gene_12592,1.3448142133353442,True
gene_12593,0.0,False
gene_12594,0.0,False
gene_12595,0.0,False
gene_12596,0.0,False
gene_12597,0.0,False
gene_12598,0.0,False
gene_12599,0.0,False
gene_12600,0.0,False
gene_12601,0.0,False
gene_12602,0.0,False
gene_12603,0.0,False
gene_12604,0.0,False
gene_12605,0.0,False
gene_12606,0.0,False
gene_12607,0.0,False
gene_12608,0.0,False
gene_12609,0.0,False
gene_12610,0.0,False
gene_12611,0.0,False
gene_12612,0.0,False
gene_12613,0.0,False
gene_12614,0.0,False
gene_12615,0.0,False
gene_12616,0.0,False
gene_12617,0.0,False
gene_12618,0.0,False
gene_12619,0.0,False
gene_12620,0.0,False
gene_12621,0.0,False
gene_12622,0.0,False
gene_12623,0.0,False
gene_12624,0.0,False
gene_12625,0.0,False
gene_12626,0.0,False
gene_12627,-1.4734479755566312,True
gene_12628,0.0,False
gene_12629,0.0,False
gene_12630,0.0,False
gene_12631,0.0,False
gene_12632,0.0,False
gene_12633,0.0,False
gene_12634,0.0,False
gene_12635,0.0,False
gene_12636,0.0,False
gene_12637,0.0,False
gene_12638,0.0,False
gene_12639,0.0,False
gene_12640,0.0,False
gene_12641,0.0,False
gene_12642,0.0,False
gene_12643,0.0,False
gene_12644,0.0,False
gene_12645,0.0,False
gene_12646,0.0,False
gene_12647,0.0,False
gene_12648,0.0,False
gene_12649,0.0,False
gene_12650,0.0,False
gene_12651,0.0,False
gene_12652,0.0,False
gene_12653,0.0,False
gene_12654,0.0,False
gene_12655,0.0,False
gene_12656,0.0,False
gene_12657,0.0,False
gene_12658,0.0,False
gene_12659,0.0,False
gene_12660,0.0,False
gene_12661,0.0,False
gene_12662,0.0,False
gene_12663,0.0,False
gene_12664,0.0,False
gene_12665,0.0,False
gene_12666,0.0,False
gene_12667,0.0,False
gene_12668,0.0,False
gene_12669,0.0,False
gene_12670,-2.017446248951844,True
gene_12671,0.0,False
gene_12672,0.0,False
gene_12673,1.7640698162563653,True
gene_12674,0.0,False
gene_12675,0.0,False
gene_12676,0.0,False
gene_12677,0.0,False
gene_12678,0.0,False
gene_12679,0.0,False
gene_12680,0.0,False
gene_12681,0.0,False
gene_12682,0.0,False
gene_12683,0.0,False
gene_12684,0.0,False
gene_12685,0.0,False
gene_12686,0.0,False
gene_12687,0.0,False
gene_12688,-1.7586187771795894,True
gene_12689,0.0,False
gene_12690,0.0,False
gene_12691,0.0,False
gene_12692,0.0,False
gene_12693,0.0,False
gene_12694,0.0,False
gene_12695,0.0,False
gene_12696,0.0,False
gene_12697,0.0,False
gene_12698,0.0,False
gene_12699,0.0,False
gene_12700,0.0,False
gene_12701,0.0,False
gene_12702,0.0,False
gene_12703,0.0,False
gene_12704,0.0,False
gene_12705,0.0,False
gene_12706,0.0,False
gene_12707,0.0,False
gene_12708,0.0,False
gene_12709,0.0,False
gene_12710,0.0,False
gene_12711,0.0,False
gene_12712,0.0,False
gene_12713,0.0,False
gene_12714,0.0,False
gene_12715,0.0,False
gene_12716,0.0,False
gene_12717,0.0,False
gene_12718,0.0,False
gene_12719,0.0,False
gene_12720,0.0,False
gene_12721,0.0,False
gene_12722,0.0,False
gene_12723,0.0,False
gene_12724,-2.1220065782671247,True
gene_12725,0.0,False
gene_12726,0.0,False
gene_12727,0.0,False
gene_12728,0.0,False
gene_12729,0.0,False
gene_12730,0.0,False
gene_12731,0.0,False
gene_12732,0.0,False
gene_12733,0.0,False
gene_12734,0.0,False
gene_12735,0.0,False
gene_12736,0.0,False
gene_12737,0.0,False
gene_12738,0.0,False
gene_12739,0.0,False
gene_12740,0.0,False
gene_12741,0.0,False
gene_12742,0.0,False
gene_12743,0.0,False
gene_12744,0.0,False
gene_12745,0.0,False
gene_12746,0.0,False
gene_12747,0.0,False
gene_12748,0.0,False
gene_12749,2.0475377450712635,True
gene_12750,0.0,False
gene_12751,0.0,False
gene_12752,0.0,False
gene_12753,0.0,False
gene_12754,1.6738888538989136,True
gene_12755,0.0,False
gene_12756,0.0,False
gene_12757,0.0,False
gene_12758,0.0,False
gene_12759,0.0,False
gene_12760,-1.8569854570306559,True
gene_12761,0.0,False
gene_12762,0.0,False
gene_12763,0.0,False
gene_12764,0.0,False
gene_12765,0.0,False
gene_12766,-2.048178831712871,True
gene_12767,0.0,False
gene_12768,0.0,False
gene_12769,0.0,False
gene_12770,0.0,False
gene_12771,0.0,False
gene_12772,0.0,False
gene_12773,0.0,False
gene_12774,0.0,False
gene_12775,0.0,False
gene_12776,0.0,False
gene_12777,0.0,False
gene_12778,0.0,False
gene_12779,0.0,False
gene_12780,0.0,False
gene_12781,0.0,False
gene_12782,0.0,False
gene_12783,0.0,False
gene_12784,0.0,False
gene_12785,0.0,False
gene_12786,0.0,False
gene_12787,0.0,False
gene_12788,0.0,False
gene_12789,0.0,False
gene_12790,0.0,False
gene_12791,0.0,False
gene_12792,0.0,False
gene_12793,0.0,False
gene_12794,-1.7040587216561338,True
gene_12795,0.0,False
gene_12796,0.0,False
gene_12797,0.0,False
gene_12798,0.0,False
gene_12799,0.0,False
gene_12800,0.0,False
gene_12801,0.0,False
gene_12802,0.0,False
gene_12803,0.0,False
gene_12804,0.0,False
gene_12805,0.0,False
gene_12806,0.0,False
gene_12807,0.0,False
gene_12808,0.0,False
gene_12809,0.0,False
gene_12810,0.0,False
gene_12811,0.0,False
gene_12812,0.0,False
gene_12813,0.0,False
gene_12814,0.0,False
gene_12815,0.0,False
gene_12816,0.0,False
gene_12817,0.0,False
gene_12818,0.0,False
gene_12819,0.0,False
gene_12820,0.0,False
gene_12821,0.0,False
gene_12822,0.0,False
gene_12823,0.0,False
gene_12824,-1.3184038751959855,True
gene_12825,0.0,False
gene_12826,0.0,False
gene_12827,0.0,False
gene_12828,0.0,False
gene_12829,0.0,False
gene_12830,0.0,False
gene_12831,0.0,False
gene_12832,0.0,False
gene_12833,0.0,False
gene_12834,0.0,False
gene_12835,0.0,False
gene_12836,0.0,False
gene_12837,0.0,False
gene_12838,0.0,False
gene_12839,-1.3983780768457899,True
gene_12840,0.0,False
gene_12841,0.0,False
gene_12842,0.0,False
gene_12843,0.0,False
gene_12844,0.0,False
gene_12845,0.0,False
gene_12846,0.0,False
gene_12847,0.0,False
gene_12848,0.0,False
gene_12849,0.0,False
gene_12850,0.0,False
gene_12851,0.0,False
gene_12852,0.0,False
gene_12853,0.0,False
gene_12854,0.0,False
gene_12855,0.0,False
gene_12856,-1.824754980317087,True
gene_12857,0.0,False
gene_12858,0.0,False
gene_12859,0.0,False
gene_12860,0.0,False
gene_12861,-1.5452204606613134,True
gene_12862,0.0,False
gene_12863,0.0,False
gene_12864,0.0,False
gene_12865,0.0,False
gene_12866,0.0,False
gene_12867,0.0,False
gene_12868,0.0,False
gene_12869,0.0,False
gene_12870,0.0,False
gene_12871,0.0,False
gene_12872,0.0,False
gene_12873,0.0,False
gene_12874,0.0,False
gene_12875,0.0,False
gene_12876,0.0,False
gene_12877,0.0,False
gene_12878,0.0,False
gene_12879,0.0,False
gene_12880,0.0,False
gene_12881,0.0,False
gene_12882,0.0,False
gene_12883,0.0,False
gene_12884,0.0,False
gene_12885,-2.0347489580197418,True
gene_12886,0.0,False
gene_12887,0.0,False
gene_12888,0.0,False
gene_12889,0.0,False
gene_12890,0.0,False
gene_12891,0.0,False
gene_12892,0.0,False
gene_12893,-1.2264337819791744,True
gene_12894,0.0,False
gene_12895,0.0,False
gene_12896,0.0,False
gene_12897,0.0,False
gene_12898,0.0,False
gene_12899,0.0,False
gene_12900,-1.747886927789105,True
gene_12901,0.0,False
gene_12902,0.0,False
gene_12903,0.0,False
gene_12904,0.0,False
gene_12905,0.0,False
gene_12906,0.0,False
gene_12907,0.0,False
gene_12908,0.0,False
gene_12909,0.0,False
gene_12910,0.0,False
gene_12911,0.0,False
gene_12912,0.0,False
gene_12913,0.0,False
gene_12914,0.0,False
gene_12915,0.0,False
gene_12916,0.0,False
gene_12917,0.0,False
gene_12918,0.0,False
gene_12919,0.0,False
gene_12920,0.0,False
gene_12921,0.0,False
gene_12922,0.0,False
gene_12923,0.0,False
gene_12924,0.0,False
gene_12925,0.0,False
gene_12926,0.0,False
gene_12927,0.0,False
gene_12928,0.0,False
gene_12929,0.0,False
gene_12930,0.0,False
gene_12931,0.0,False
gene_12932,0.0,False
gene_12933,0.0,False
gene_12934,0.0,False
gene_12935,0.0,False
gene_12936,0.0,False
gene_12937,0.0,False
gene_12938,0.0,False
gene_12939,0.0,False
gene_12940,0.0,False
gene_12941,0.0,False
gene_12942,0.0,False
gene_12943,0.0,False
gene_12944,0.0,False
gene_12945,0.0,False
gene_12946,0.0,False
gene_12947,0.0,False
gene_12948,0.0,False
gene_12949,0.0,False
gene_12950,0.0,False
gene_12951,0.0,False
gene_12952,0.0,False
gene_12953,0.0,False
gene_12954,0.0,False
gene_12955,-2.1937256493512427,True
gene_12956,0.0,False
gene_12957,0.0,False
gene_12958,0.0,False
gene_12959,0.0,False
gene_12960,0.0,False
gene_12961,0.0,False
gene_12962,0.0,False
gene_12963,0.0,False
gene_12964,0.0,False
gene_12965,0.0,False
gene_12966,0.0,False
gene_12967,2.0406281633986545,True
gene_12968,0.0,False
gene_12969,0.0,False
gene_12970,0.0,False
gene_12971,0.0,False
gene_12972,0.0,False
gene_12973,0.0,False
gene_12974,0.0,False
gene_12975,0.0,False
gene_12976,0.0,False
gene_12977,0.0,False
gene_12978,0.0,False
gene_12979,0.0,False
gene_12980,0.0,False
gene_12981,0.0,False
gene_12982,0.0,False
gene_12983,0.0,False
gene_12984,0.0,False
gene_12985,0.0,False
gene_12986,0.0,False
gene_12987,0.0,False
gene_12988,0.0,False
gene_12989,0.0,False
gene_12990,1.4372142992070487,True
gene_12991,0.0,False
gene_12992,1.6845592280262696,True
gene_12993,0.0,False
gene_12994,0.0,False
gene_12995,0.0,False
gene_12996,0.0,False
gene_12997,0.0,False
gene_12998,0.0,False
gene_12999,0.0,False
gene_13000,-1.562485627892141,True
gene_13001,0.0,False
gene_13002,0.0,False
gene_13003,0.0,False
gene_13004,0.0,False
gene_13005,0.0,False
gene_13006,0.0,False
gene_13007,1.405737406363832,True
gene_13008,0.0,False
gene_13009,0.0,False
gene_13010,0.0,False
gene_13011,0.0,False
gene_13012,0.0,False
gene_13013,0.0,False
gene_13014,0.0,False
gene_13015,0.0,False
gene_13016,0.0,False
gene_13017,0.0,False
gene_13018,0.0,False
gene_13019,0.0,False
gene_13020,0.0,False
gene_13021,0.0,False
gene_13022,0.0,False
gene_13023,0.0,False
gene_13024,0.0,False
gene_13025,0.0,False
gene_13026,0.0,False
